Sample,Trigger,burst/period_cnt,burst/FIBER_AOM_TTL_tem,burst/TTL_tem,core/lock,burst/state,burst/bst_cnt,core/BST_NUM,burst/BST_NUM_reg,core/BST_PERIOD,burst/BST_PERIOD_reg
1313,0,0000000001111110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1314,0,0000000001111110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1315,0,0000000001111110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1316,0,0000000001111111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1317,0,0000000001111111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1318,0,0000000001111111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1319,0,0000000010000000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1320,0,0000000010000000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1321,0,0000000010000000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1322,0,0000000010000001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1323,0,0000000010000001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1324,0,0000000010000010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1325,0,0000000010000010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1326,0,0000000010000010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1327,0,0000000010000011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1328,0,0000000010000011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1329,0,0000000010000011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1330,0,0000000010000100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1331,0,0000000010000100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1332,0,0000000010000100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1333,0,0000000010000101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1334,0,0000000010000101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1335,0,0000000010000110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1336,0,0000000010000110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1337,0,0000000010000110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1338,0,0000000010000111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1339,0,0000000010000111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1340,0,0000000010000111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1341,0,0000000010001000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1342,0,0000000010001000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1343,0,0000000010001000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1344,0,0000000010001001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1345,0,0000000010001001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1346,0,0000000010001010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1347,0,0000000010001010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1348,0,0000000010001010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1349,0,0000000010001011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1350,0,0000000010001011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1351,0,0000000010001011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1352,0,0000000010001100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1353,0,0000000010001100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1354,0,0000000010001100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1355,0,0000000010001101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1356,0,0000000010001101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1357,0,0000000010001110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1358,0,0000000010001110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1359,0,0000000010001110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1360,0,0000000010001111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1361,0,0000000010001111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1362,0,0000000010001111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1363,0,0000000010010000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1364,0,0000000010010000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1365,0,0000000010010000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1366,0,0000000010010001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1367,0,0000000010010001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1368,0,0000000010010011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1369,0,0000000010010010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1370,0,0000000010010010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1371,0,0000000010010011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1372,0,0000000010010011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1373,0,0000000010010011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1374,0,0000000010010100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1375,0,0000000010010100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1376,0,0000000010010100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1377,0,0000000010010101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1378,0,0000000010010101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1379,0,0000000010010101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1380,0,0000000010010110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1381,0,0000000010010110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1382,0,0000000010010111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1383,0,0000000010010111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1384,0,0000000010010111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1385,0,0000000010011000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1386,0,0000000010011000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1387,0,0000000010011000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1388,0,0000000010011001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1389,0,0000000010011001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1390,0,0000000010011001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1391,0,0000000010011010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1392,0,0000000010011010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1393,0,0000000010011011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1394,0,0000000010011011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1395,0,0000000010011011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1396,0,0000000010011100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1397,0,0000000010011100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1398,0,0000000010011100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1399,0,0000000010011101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1400,0,0000000010011101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1401,0,0000000010011101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1402,0,0000000010011110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1403,0,0000000010011110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1404,0,0000000010011111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1405,0,0000000010011111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1406,0,0000000010011111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1407,0,0000000010100000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1408,0,0000000010100000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1409,0,0000000010100000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1410,0,0000000010100001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1411,0,0000000010100001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1412,0,0000000010100001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1413,0,0000000010100010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1414,0,0000000010100010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1415,0,0000000010100011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1416,0,0000000010100011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1417,0,0000000010100011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1418,0,0000000010100100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1419,0,0000000010100100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1420,0,0000000010100100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1421,0,0000000010100101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1422,0,0000000010100101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1423,0,0000000010100101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1424,0,0000000010100110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1425,0,0000000010100110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1426,0,0000000010100111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1427,0,0000000010100111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1428,0,0000000010100111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1429,0,0000000010101000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1430,0,0000000010101000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1431,0,0000000010101000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1432,0,0000000010101001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1433,0,0000000010101001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1434,0,0000000010101001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1435,0,0000000010101010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1436,0,0000000010101010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1437,0,0000000010101011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1438,0,0000000010101011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1439,0,0000000010101011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1440,0,0000000010101100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1441,0,0000000010101100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1442,0,0000000010101100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1443,0,0000000010101101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1444,0,0000000010101101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1445,0,0000000010101101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1446,0,0000000010101110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1447,0,0000000010101110,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1448,0,0000000010101111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1449,0,0000000010101111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1450,0,0000000010101111,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1451,0,0000000010110000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1452,0,0000000010110000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1453,0,0000000010110000,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1454,0,0000000010110001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1455,0,0000000010110001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1456,0,0000000010110001,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1457,0,0000000010110010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1458,0,0000000010110010,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1459,0,0000000010110011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1460,0,0000000010110011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1461,0,0000000010110011,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1462,0,0000000010110100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1463,0,0000000010110100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1464,0,0000000010110100,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1465,0,0000000010110101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1466,0,0000000010110101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1467,0,0000000010110101,0,1,0,101,0000,0000,0000,0000000101101010,0000000101101010
1468,0,0000000010110110,0,0,0,101,0000,0000,0000,0000000101101010,0000000101101010
1469,0,0000000010110110,0,0,0,101,0000,0000,0000,0000000101101010,0000000101101010
1470,0,0000000010110111,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1471,0,0000000010110111,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1472,0,0000000010110111,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1473,0,0000000010111000,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1474,0,0000000010111000,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1475,0,0000000010111000,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1476,0,0000000010111001,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1477,0,0000000010111001,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1478,0,0000000010111001,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1479,0,0000000010111010,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1480,0,0000000010111010,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1481,0,0000000010111010,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1482,0,0000000010111011,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1483,0,0000000010111011,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1484,0,0000000010111100,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1485,0,0000000010111100,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1486,0,0000000010111100,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1487,0,0000000010111101,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1488,0,0000000010111101,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1489,0,0000000010111101,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1490,0,0000000010111110,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1491,0,0000000010111110,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1492,0,0000000010111110,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1493,0,0000000010111111,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1494,0,0000000010111111,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1495,0,0000000011000000,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1496,0,0000000011000000,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1497,0,0000000011000000,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1498,0,0000000011000001,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1499,0,0000000011000001,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1500,0,0000000011000001,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1501,0,0000000011000010,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1502,0,0000000011000010,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1503,0,0000000011000010,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1504,0,0000000011000011,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1505,0,0000000011000011,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1506,0,0000000011000100,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1507,0,0000000011000100,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1508,0,0000000011000100,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1509,0,0000000011000101,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1510,0,0000000011000101,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1511,0,0000000011000101,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1512,0,0000000011000110,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1513,0,0000000011000110,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1514,0,0000000011000110,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1515,0,0000000011000111,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1516,0,0000000011000111,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1517,0,0000000011001000,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1518,0,0000000011001000,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1519,0,0000000011001000,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1520,0,0000000011001001,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1521,0,0000000011001001,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1522,0,0000000011001001,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1523,0,0000000011001010,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1524,0,0000000011001010,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1525,0,0000000011001010,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1526,0,0000000011001011,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1527,0,0000000011001011,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1528,0,0000000011001100,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1529,0,0000000011001100,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1530,0,0000000011001100,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1531,0,0000000011001101,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
1532,0,0000000011001101,0,0,0,000,0000,0000,0000,0000000101101010,0000000101101010
